"period","model","threshold","false_positive_weight","outcome_prevalence","action","true_positive_definition","false_positive_definition","TP","FP","FN","TN","net_benefit","net_benefit_all","net_benefit_none","standardized_net_benefit","race_ethnicity_group"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.85,5.66666666666667,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",171,26,251,101,0.0431086824529446,-0.542197935640559,0,0.0560821484992099,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.86,6.14285714285715,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",163,25,259,102,0.017174082747853,-0.652354931043457,0,0.0223425863236287,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.87,6.6923076923077,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",149,23,273,104,-0.00896735322964859,-0.779459156508338,0,-0.0116660590594243,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.88,7.33333333333334,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",132,19,290,108,-0.0133576199149972,-0.9277474195507,0,-0.0173775671406007,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.89,8.0909090909091,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",120,19,302,108,-0.0614340122536847,-1.1029971849644,0,-0.0799224472210258,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.9,9,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",105,19,317,108,-0.120218579234973,-1.31329690346084,0,-0.156398104265403,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.2,0.25,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.643811881188119,0.643770627062706,0,0.900415416570505,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.21,0.265822784810127,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.639305259639888,0.63926139449388,0,0.894112594834461,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.22,0.282051282051282,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.634683083692985,0.634636540577135,0,0.887648162284673,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.23,0.298701298701299,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.62994085122798,0.62989156058463,0,0.881015822395929,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.24,0.315789473684211,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.625073823171791,0.625021712697586,0,0.874208947246954,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.25,0.333333333333333,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.62007700770077,0.62002200220022,0,0.867220555427341,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.26,0.351351351351351,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.614945143162965,0.614887164392115,0,0.860043288153143,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.27,0.36986301369863,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.609672679596727,0.609611646096117,0,0.852669383419378,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.28,0.388888888888889,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.604253758709204,0.604189585625229,0,0.845090647998564,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.29,0.408450704225352,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4333,1726,0,1,0.598682192162878,0.59861479105657,0,0.837298427072938,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.3,0.428571428571429,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4332,1725,1,2,0.592857142857143,0.592880716643093,0,0.829151692987372,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.31,0.449275362318841,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4332,1725,1,2,0.586963696369637,0.586980437174152,0,0.82090930071544,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.32,0.470588235294118,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4332,1723,1,4,0.581052222869346,0.580906620073772,0,0.812641696420087,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.33,0.492537313432836,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4332,1723,1,4,0.574811585636176,0.574651495000246,0,0.803913733892274,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.34,0.515151515151515,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4330,1723,3,4,0.568051805180518,0.568206820682068,0,0.794459713684269,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.35,0.538461538461538,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4327,1722,6,5,0.561018024879411,0.561563848692562,0,0.784622485753342,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.36,0.5625,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4326,1720,7,7,0.554207920792079,0.554713283828383,0,0.775098084468036,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.37,0.587301587301587,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4325,1719,8,8,0.547100424328147,0.547645240714548,0,0.765157759388085,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.38,0.612903225806452,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4325,1718,8,9,0.539939316512296,0.540349196209944,0,0.755142455126821,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.39,0.639344262295082,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4325,1716,8,11,0.532654331006871,0.532813937131418,0,0.744953899354175,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.4,0.666666666666667,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4324,1713,9,14,0.525082508250825,0.525027502750275,0,0.734364181860143,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.41,0.694915254237288,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4322,1707,11,20,0.517455389606757,0.516977121440958,0,0.723697129244622,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.42,0.724137931034483,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4321,1704,12,23,0.509417321042449,0.508649140776147,0,0.712455334760499,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.43,0.754385964912281,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4319,1700,14,27,0.501079844826588,0.500028950263447,0,0.700794797980411,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.44,0.785714285714286,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4318,1693,15,34,0.493033946251768,0.491100895803866,0,0.689542052685371,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.45,0.818181818181818,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4313,1688,20,39,0.483813381338134,0.481848184818482,0,0.676646455321738,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.46,0.851851851851852,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4304,1680,29,47,0.474074074074074,0.472252780833639,0,0.663025360925199,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.47,0.886792452830189,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4301,1673,32,54,0.464916869045395,0.462295286132387,0,0.650218376740156,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.48,0.923076923076923,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4294,1667,39,60,0.454658542777355,0.451954810865702,0,0.635871398391592,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.49,0.96078431372549,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4287,1653,46,74,0.445350417394681,0.441208826765029,0,0.622853341659766,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.5,1,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4273,1643,60,84,0.433993399339934,0.43003300330033,0,0.606969766905147,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.51,1.04081632653061,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4259,1625,74,102,0.423708493298309,0.418401023775847,0,0.592585614906013,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.52,1.08333333333333,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4250,1605,83,122,0.414397689768977,0.406284378437844,0,0.579563812600969,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.53,1.12765957446809,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4228,1590,105,137,0.401818692507549,0.393652131170564,0,0.561971215461746,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.54,1.17391304347826,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4210,1580,123,147,0.388649734538671,0.380470655761228,0,0.543553517494657,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.55,1.22222222222222,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4186,1551,147,176,0.377942794279428,0.366703337000367,0,0.528579121470882,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.56,1.27272727272727,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4154,1514,179,213,0.367506750675067,0.352310231023102,0,0.513983593143528,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.57,1.32558139534884,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4111,1480,222,247,0.354643487604574,0.337247678256198,0,0.495993430621676,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.58,1.38095238095238,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4064,1449,269,278,0.34042904290429,0.321467861071821,0,0.476113547195938,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.59,1.4390243902439,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4019,1400,314,327,0.330753441197778,0.304918296707719,0,0.462581549425003,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.6,1.5,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3959,1353,374,374,0.318399339933993,0.287541254125412,0,0.445303484883452,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.61,1.56410256410256,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3886,1293,447,434,0.307527291190657,0.269273081154269,0,0.43009817323226,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.62,1.63157894736842,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3795,1234,538,493,0.293998610387355,0.250043425395171,0,0.411177378016932,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.63,1.7027027027027,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3691,1177,642,550,0.278369458567478,0.22977432878423,0,0.389318928898897,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.64,1.77777777777778,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3560,1106,773,621,0.262999633296663,0.208379171250458,0,0.367823165884555,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.65,1.85714285714286,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3446,1011,887,716,0.258816595945309,0.185761433286186,0,0.36197289901421,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.66,1.94117647058824,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3275,920,1058,807,0.245728984663172,0.161813240147544,0,0.343668970011268,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.67,2.03030303030303,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3105,821,1228,906,0.237313731373137,0.136413641364136,0,0.331899656616942,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.68,2.125,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",2941,734,1392,993,0.227929042904291,0.109426567656766,0,0.318774521117009,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.69,2.2258064516129,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",2747,636,1586,1091,0.219700841051847,0.0806983924198873,0,0.307266812087282,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.7,2.33333333333333,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",2554,539,1779,1188,0.213916391639164,0.0500550055005502,0,0.299176859758443,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.71,2.44827586206897,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",2359,462,1974,1265,0.202623193353818,0.0172982815522932,0,0.283382541362598,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.72,2.57142857142857,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",2174,397,2159,1330,0.19028760018859,-0.0177982083922678,0,0.266130361676173,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.73,2.7037037037037,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1991,332,2342,1395,0.180424153526464,-0.0554944383327221,0,0.252335649750836,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.74,2.84615384615385,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1820,279,2513,1448,0.169294237116019,-0.096090378268596,0,0.236769692343198,"NH_Asian"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.75,3,0.715016501650165,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1661,237,2672,1490,0.156765676567657,-0.13993399339934,0,0.219247634433418,"NH_Asian"
